Titre,Note,URL,Commentaire
Man 37yo","https://www.google.com/maps/search/35.723836,51.4656647",
Repère placé,"CIA
Man 62yo + woman 61yo
Salon meuble SD card
Main Boss","https://www.google.com/maps/search/35.7075029,139.8175461",
Repère placé,Dépôt de munitions,"https://www.google.com/maps/search/47.3669194,37.3568251",
Repère placé,Dépôt de munitions,"https://www.google.com/maps/search/47.3677714,37.3575225",
Repère placé,"CO
Here
Here","https://www.google.com/maps/search/47.7067097,37.4182601",
Repère placé,"CO
Here","https://www.google.com/maps/search/47.6223946,36.9575532",
Repère placé,"CO
Here
Here
Here
Here
Here","https://www.google.com/maps/search/47.4907383,36.2610797",
Repère placé,"CO
Here
Here
Here","https://www.google.com/maps/search/47.4376786,35.3623348",
Repère placé,"Witch & wizard
630 ap JC
30m around
-7m","https://www.google.com/maps/search/35.9685593,9.8740442",
Repère placé,CO,"https://www.google.com/maps/search/47.6367404,36.9325463",
Repère placé,Signals,"https://www.google.com/maps/search/47.3473485,36.6337418",
Repère placé,"CO
Here
Here
Here
Here
Here
Here
Here
Here
Here","https://www.google.com/maps/search/48.5890238,38.0188419",
Repère placé,CO,"https://www.google.com/maps/search/46.5864615,32.7540623",
Repère placé,CO,"https://www.google.com/maps/search/47.2685869,39.8035375",
Repère placé,Signals,"https://www.google.com/maps/search/47.5437462,37.0776192",
Repère placé,"CIA
Man 46yo
Couloir plinthe SD card
Boss","https://www.google.com/maps/search/52.2315673,21.0361888",
Repère placé,"DGSI
Ça glisse!","https://www.google.com/maps/search/48.902843,2.3052664",
Repère placé,"DLI
Man 37yo + Man 37yo
Bureau bureau SD card
Boss","https://www.google.com/maps/search/48.8731956,2.3764067",
Repère placé,"CIA
Man 37yo
Gun","https://www.google.com/maps/search/48.8717256,2.382215",
Repère placé,"CIA
Man 26yo 1m86
Gun","https://www.google.com/maps/search/48.8701298,2.3735474",
Repère placé,"CIA
Man 29yo","https://www.google.com/maps/search/48.8700542,2.3827706",
Repère placé,"CIA
Man 25yo","https://www.google.com/maps/search/48.8697026,2.3750357",
Repère placé,"CIA
Man 34yo
Tueur
Gun
Petit joueur (1m65)","https://www.google.com/maps/search/48.8691471,2.3789756",
Repère placé,"CIA
woman 28yo 😘
50kg","https://www.google.com/maps/search/48.8683238,2.3703881",
Repère placé,"CIA
Man 32yo
Gun
🖕","https://www.google.com/maps/search/48.8674452,2.3706329",
Repère placé,"CIA
Man 36yo père oxydé","https://www.google.com/maps/search/48.8616066,2.3619962",
Repère placé,"CIA
Man 36yo
Gun","https://www.google.com/maps/search/48.8609051,2.3783211",
Tombe de Frédéric Chopin,Check DNA,https://www.google.com/maps/place/Tombe+de+Fr%C3%A9d%C3%A9ric+Chopin/data=!4m2!3m1!1s0x47e66d8b813ecf51:0xc6310ca0bde2fddf,
Repère placé,CO,"https://www.google.com/maps/search/48.5674986,39.3551527",
"Ulitsa Glinki, 126",CO,"https://www.google.com/maps/place/Ulitsa+Glinki,+126/data=!4m2!3m1!1s0x40e3b76ab0dfd3c3:0xab86e429a9aeb2d9",
Repère placé,Signals,"https://www.google.com/maps/search/48.6106897,38.2511826",
Repère placé,"CO
Here
Here
Here
Here
Here
Here","https://www.google.com/maps/search/48.5933838,38.0198447",
Repère placé,CO,"https://www.google.com/maps/search/47.7292901,37.4079792",
Repère placé,CO,"https://www.google.com/maps/search/47.6104547,36.5682315",
Repère placé,"Signals
Here","https://www.google.com/maps/search/47.2620179,35.7261188",
Repère placé,"CO
Here","https://www.google.com/maps/search/47.389083,35.7950291",
Repère placé,Signals,"https://www.google.com/maps/search/47.3554707,36.66565",
Repère placé,"CO
Here
Here
Here
Here","https://www.google.com/maps/search/49.4308326,38.1408878",
Repère placé,Dépôt de munitions,"https://www.google.com/maps/search/47.2649196,36.7713995",
Repère placé,Signals,"https://www.google.com/maps/search/47.4750388,37.1950899",
Repère placé,CO,"https://www.google.com/maps/search/47.2620744,39.7924416",
Repère placé,"CO
Here","https://www.google.com/maps/search/47.3972476,35.7929883",
Repère placé,"CO
Here
Here
Here","https://www.google.com/maps/search/47.4429783,35.3405908",
Repère placé,"Signals
Here","https://www.google.com/maps/search/47.3648459,36.6509723",
Repère placé,"CO
Here
Here","https://www.google.com/maps/search/47.3891409,35.7863284",
Repère placé,CO,"https://www.google.com/maps/search/47.2630644,39.7877236",
Repère placé,"CO
Here
Here","https://www.google.com/maps/search/47.7012901,37.4189059",
Repère placé,CO,"https://www.google.com/maps/search/47.6118466,36.5677682",
Repère placé,"CO
Priority target
CO
Here
Here
Here","https://www.google.com/maps/search/48.9518211,38.4456025",
Repère placé,"CO
Here","https://www.google.com/maps/search/47.4459982,35.8362175",
Repère placé,CO,"https://www.google.com/maps/search/48.6729459,38.1082916",
Repère placé,"Signals
Here","https://www.google.com/maps/search/47.2637051,35.7174141",
Repère placé,"CO
Here
Here
Here
Here
Here","https://www.google.com/maps/search/49.0410494,38.1986281",
Repère placé,CO,"https://www.google.com/maps/search/47.6983387,37.4178491",
Repère placé,Signals,"https://www.google.com/maps/search/47.3696868,36.6699231",
Repère placé,CO,"https://www.google.com/maps/search/48.6276778,37.9813205",
Repère placé,CO,"https://www.google.com/maps/search/48.6231888,38.372857",
Repère placé,CO,"https://www.google.com/maps/search/48.6228799,38.3771136",
Repère placé,"Épave
16e
Weapons","https://www.google.com/maps/search/48.5376552,-4.9050689",
Repère placé,CO,"https://www.google.com/maps/search/48.5204821,38.0756032",
Repère placé,CO,"https://www.google.com/maps/search/48.3427702,37.9448086",
Repère placé,"CIA
Man 36yo + woman 36yo
Salon plinthe SD card
Big boss CIA Vienna","https://www.google.com/maps/search/48.2151312,16.3425024",
MoneyGram,"DGSE
Woman 47yo + man 48yo",https://www.google.com/maps/place/MoneyGram/data=!4m2!3m1!1s0x3755c74fa9923e11:0xa8de7670aff1ae9f,
Repère placé,CO,"https://www.google.com/maps/search/47.6962105,37.4875158",
Repère placé,CO,"https://www.google.com/maps/search/47.4388032,35.3610668",
Repère placé,"CO
Here
Here
Here
Here","https://www.google.com/maps/search/49.0408186,38.2000661",
Repère placé,Signals,"https://www.google.com/maps/search/47.3575669,36.6609595",
Repère placé,CO,"https://www.google.com/maps/search/49.6303095,38.0379748",
Repère placé,CO,"https://www.google.com/maps/search/49.4387398,38.1248925",
